suburb,year,property_type,num_bedrooms,avg_price,avg_min_nights,avg_num_reviews,avg_occupancy_rate,lat,lon,n_transport_1km,n_school_1km,n_food_1km,n_shop_1km,n_hospital_1km,n_landmark_1km,n_transport_3km,n_school_3km,n_food_3km,n_shop_3km,n_hospital_3km,n_landmark_3km
ALTONA,2015,APARTMENT,2,145,2,24.5,0.309887666,-37.869275,144.830286,22,5,31,20,32,6,24,9,38,24,37,20
ALTONA,2016,HOUSE,1,46.59375,1.75,11.9375,0.17759288,-37.869275,144.830286,22,5,31,20,32,6,24,9,38,24,37,20
ALTONA,2016,HOUSE,2,123.75,2.75,9.75,0.199820249,-37.869275,144.830286,22,5,31,20,32,6,24,9,38,24,37,20
ALTONA,2016,HOUSE,3,180,5,2,0.7,-37.869275,144.830286,22,5,31,20,32,6,24,9,38,24,37,20
ALTONA,2016,APARTMENT,1,114.875,3.25,1.875,0.075392749,-37.869275,144.830286,22,5,31,20,32,6,24,9,38,24,37,20
ALTONA,2016,APARTMENT,2,141.3333333,2,38.66666667,0.539788857,-37.869275,144.830286,22,5,31,20,32,6,24,9,38,24,37,20
ALTONA,2017,APARTMENT,1,82.33333333,5.666666667,5.666666667,0.29922865,-37.869275,144.830286,22,5,31,20,32,6,24,9,38,24,37,20
ALTONA,2017,APARTMENT,2,140,3,47,0.7,-37.869275,144.830286,22,5,31,20,32,6,24,9,38,24,37,20
ALTONA,2017,HOUSE,1,49.375,1.25,21.25,0.168270187,-37.869275,144.830286,22,5,31,20,32,6,24,9,38,24,37,20
ALTONA,2017,HOUSE,2,214.6666667,3.666666667,5,0.089289906,-37.869275,144.830286,22,5,31,20,32,6,24,9,38,24,37,20
ALTONA,2017,HOUSE,3,215,3.5,2,0.4125,-37.869275,144.830286,22,5,31,20,32,6,24,9,38,24,37,20
ALTONA NORTH,2015,HOUSE,1,66.25,1,4.875,0.029729123,-37.842879,144.850049,20,3,16,23,3,10,22,20,63,34,45,21
ALTONA NORTH,2016,HOUSE,1,59.5625,1.125,3.625,0.083289036,-37.842879,144.850049,20,3,16,23,3,10,22,20,63,34,45,21
ALTONA NORTH,2016,HOUSE,3,162.1428571,3,1.714285714,0.206770802,-37.842879,144.850049,20,3,16,23,3,10,22,20,63,34,45,21
ALTONA NORTH,2016,HOUSE,2,196,1,2,0.010958904,-37.842879,144.850049,20,3,16,23,3,10,22,20,63,34,45,21
ALTONA NORTH,2016,APARTMENT,1,67,1,0,0,-37.842879,144.850049,20,3,16,23,3,10,22,20,63,34,45,21
ALTONA NORTH,2017,HOUSE,1,56.83333333,1,8.833333333,0.218701046,-37.842879,144.850049,20,3,16,23,3,10,22,20,63,34,45,21
ALTONA NORTH,2017,HOUSE,3,156.4,3.4,2.6,0.220306114,-37.842879,144.850049,20,3,16,23,3,10,22,20,63,34,45,21
BROOKLYN,2015,HOUSE,1,32.66666667,1,24.66666667,0.140028185,-33.548006,151.22519,5,1,8,7,0,3,18,1,10,16,0,10
BROOKLYN,2016,HOUSE,1,34,1,31,0.180232558,-33.548006,151.22519,5,1,8,7,0,3,18,1,10,16,0,10
MELBOURNE,2015,HOUSE,1,69.376,1.992,13.624,0.179163153,-37.814563,144.970267,25,40,80,73,60,21,41,38,80,79,60,20
MELBOURNE,2015,HOUSE,2,188,3.272727273,1.818181818,0.012862829,-37.814563,144.970267,25,40,80,73,60,21,41,38,80,79,60,20
MELBOURNE,2015,HOUSE,3,344.0588235,3.764705882,2.882352941,0.112407001,-37.814563,144.970267,25,40,80,73,60,21,41,38,80,79,60,20
MELBOURNE,2015,APARTMENT,1,113.3832188,2.257114818,16.17517174,0.24624921,-37.814563,144.970267,25,40,80,73,60,21,41,38,80,79,60,20
MELBOURNE,2015,APARTMENT,2,211.3352081,2.35208099,19.43082115,0.312140431,-37.814563,144.970267,25,40,80,73,60,21,41,38,80,79,60,20
MELBOURNE,2015,APARTMENT,3,286.3928571,2.285714286,18.91666667,0.302641799,-37.814563,144.970267,25,40,80,73,60,21,41,38,80,79,60,20
MELBOURNE,2015,APARTMENT,1,55,2,1,0.7,-37.814563,144.970267,25,40,80,73,60,21,41,38,80,79,60,20
MELBOURNE,2016,HOUSE,1,65.12396694,2.148760331,17.5785124,0.229309802,-37.814563,144.970267,25,40,80,73,60,21,41,38,80,79,60,20
MELBOURNE,2016,HOUSE,2,232.0833333,3.416666667,11.66666667,0.141336441,-37.814563,144.970267,25,40,80,73,60,21,41,38,80,79,60,20
MELBOURNE,2016,HOUSE,3,276.75,4.125,9.625,0.220717135,-37.814563,144.970267,25,40,80,73,60,21,41,38,80,79,60,20
MELBOURNE,2016,APARTMENT,1,112.0359258,2.465061192,22.75838926,0.330791949,-37.814563,144.970267,25,40,80,73,60,21,41,38,80,79,60,20
MELBOURNE,2016,APARTMENT,2,218.6290323,2.728739003,25.63343109,0.371803697,-37.814563,144.970267,25,40,80,73,60,21,41,38,80,79,60,20
MELBOURNE,2016,APARTMENT,3,303.2758621,2.344827586,25.89655172,0.388016254,-37.814563,144.970267,25,40,80,73,60,21,41,38,80,79,60,20
MELBOURNE,2016,APARTMENT,1,73.8,2.8,2.4,0.362765819,-37.814563,144.970267,25,40,80,73,60,21,41,38,80,79,60,20
MELBOURNE,2017,HOUSE,1,95.80952381,2.30952381,22.35714286,0.308129139,-37.814563,144.970267,25,40,80,73,60,21,41,38,80,79,60,20
MELBOURNE,2017,HOUSE,3,254.125,3.75,15,0.333037794,-37.814563,144.970267,25,40,80,73,60,21,41,38,80,79,60,20
MELBOURNE,2017,HOUSE,2,241.5,2.666666667,31,0.277566503,-37.814563,144.970267,25,40,80,73,60,21,41,38,80,79,60,20
MELBOURNE,2017,APARTMENT,1,110.8236364,2.814545455,28.57,0.383102646,-37.814563,144.970267,25,40,80,73,60,21,41,38,80,79,60,20
MELBOURNE,2017,APARTMENT,2,203.0154799,2.623839009,31.53869969,0.416396548,-37.814563,144.970267,25,40,80,73,60,21,41,38,80,79,60,20
MELBOURNE,2017,APARTMENT,3,281.5185185,1.962962963,32.92592593,0.440335716,-37.814563,144.970267,25,40,80,73,60,21,41,38,80,79,60,20
MELBOURNE,2017,APARTMENT,1,64.66666667,1.666666667,3.833333333,0.385535267,-37.814563,144.970267,25,40,80,73,60,21,41,38,80,79,60,20
CHELTENHAM,2015,APARTMENT,1,120.25,2,0,0,-33.76169,151.079364,21,6,2,14,1,1,24,20,70,32,58,20
CHELTENHAM,2015,APARTMENT,3,120,1,0,0,-33.76169,151.079364,21,6,2,14,1,1,24,20,70,32,58,20
CHELTENHAM,2015,HOUSE,1,60,1.25,0.625,0.004787847,-33.76169,151.079364,21,6,2,14,1,1,24,20,70,32,58,20
CHELTENHAM,2015,HOUSE,2,120,13.57142857,2.714285714,0.165264685,-33.76169,151.079364,21,6,2,14,1,1,24,20,70,32,58,20
CHELTENHAM,2016,HOUSE,1,51.13333333,1.933333333,2.2,0.032021465,-33.76169,151.079364,21,6,2,14,1,1,24,20,70,32,58,20
CHELTENHAM,2016,HOUSE,2,110.1666667,13,7.833333333,0.341176471,-33.76169,151.079364,21,6,2,14,1,1,24,20,70,32,58,20
CHELTENHAM,2016,APARTMENT,3,120,7,0,0,-33.76169,151.079364,21,6,2,14,1,1,24,20,70,32,58,20
CHELTENHAM,2016,APARTMENT,1,120,2,0,0,-33.76169,151.079364,21,6,2,14,1,1,24,20,70,32,58,20
CHELTENHAM,2017,HOUSE,1,57.2,1.7,2.8,0.111223274,-33.76169,151.079364,21,6,2,14,1,1,24,20,70,32,58,20
CHELTENHAM,2017,HOUSE,2,106,6.4,4.6,0.283669725,-33.76169,151.079364,21,6,2,14,1,1,24,20,70,32,58,20
CHELTENHAM,2017,HOUSE,3,159,2,8,0.615384615,-33.76169,151.079364,21,6,2,14,1,1,24,20,70,32,58,20
CHELTENHAM,2017,APARTMENT,1,84,1.333333333,0,0,-33.76169,151.079364,21,6,2,14,1,1,24,20,70,32,58,20
CHELTENHAM,2017,APARTMENT,3,123,4,0,0,-33.76169,151.079364,21,6,2,14,1,1,24,20,70,32,58,20
MOORABBIN,2015,HOUSE,1,45.4,1,1.6,0.009269982,-37.934352,145.036735,21,6,31,24,34,14,25,20,76,49,60,19
MOORABBIN,2015,HOUSE,3,124,2,0,0,-37.934352,145.036735,21,6,31,24,34,14,25,20,76,49,60,19
MOORABBIN,2016,HOUSE,1,45.0625,1.25,5.75,0.130354136,-37.934352,145.036735,21,6,31,24,34,14,25,20,76,49,60,19
MOORABBIN,2016,HOUSE,3,273,5,2,0.300582183,-37.934352,145.036735,21,6,31,24,34,14,25,20,76,49,60,19
MOORABBIN,2016,HOUSE,2,152,14,0,0,-37.934352,145.036735,21,6,31,24,34,14,25,20,76,49,60,19
MOORABBIN,2017,HOUSE,3,267.5,4.5,5.5,0.404794521,-37.934352,145.036735,21,6,31,24,34,14,25,20,76,49,60,19
MOORABBIN,2017,HOUSE,1,46.6,1.4,9.8,0.224455811,-37.934352,145.036735,21,6,31,24,34,14,25,20,76,49,60,19
CHELSEA HEIGHTS,2015,HOUSE,1,65,1,0.75,0.004113352,-38.045473,145.135901,20,2,10,22,1,18,23,20,56,27,48,20
CHELSEA HEIGHTS,2015,HOUSE,3,180,1,0,0,-38.045473,145.135901,20,2,10,22,1,18,23,20,56,27,48,20
CHELSEA HEIGHTS,2016,HOUSE,1,80.33333333,3,1.333333333,0.021917808,-38.045473,145.135901,20,2,10,22,1,18,23,20,56,27,48,20
CHELSEA HEIGHTS,2016,HOUSE,3,152.3333333,2.333333333,0,0,-38.045473,145.135901,20,2,10,22,1,18,23,20,56,27,48,20
CHELSEA HEIGHTS,2017,HOUSE,1,80,3,2,0.032876712,-38.045473,145.135901,20,2,10,22,1,18,23,20,56,27,48,20
CHELSEA HEIGHTS,2017,HOUSE,3,149,3,0,0,-38.045473,145.135901,20,2,10,22,1,18,23,20,56,27,48,20
HIGHETT,2015,HOUSE,1,72.72222222,1.5,2.611111111,0.032725525,-37.947848,145.034294,21,10,42,25,29,11,25,20,80,58,60,20
HIGHETT,2015,HOUSE,2,139,2,6.875,0.099494356,-37.947848,145.034294,21,10,42,25,29,11,25,20,80,58,60,20
HIGHETT,2015,HOUSE,3,130,20,0,0,-37.947848,145.034294,21,10,42,25,29,11,25,20,80,58,60,20
HIGHETT,2015,APARTMENT,1,57.61538462,1.307692308,0.461538462,0.002528978,-37.947848,145.034294,21,10,42,25,29,11,25,20,80,58,60,20
HIGHETT,2015,APARTMENT,2,106.125,1,8.125,0.059349755,-37.947848,145.034294,21,10,42,25,29,11,25,20,80,58,60,20
HIGHETT,2016,HOUSE,2,149,1.8,11.4,0.106129193,-37.947848,145.034294,21,10,42,25,29,11,25,20,80,58,60,20
HIGHETT,2016,HOUSE,1,72.94117647,1.882352941,1.941176471,0.106306935,-37.947848,145.034294,21,10,42,25,29,11,25,20,80,58,60,20
HIGHETT,2016,HOUSE,3,168.3333333,6,1.5,0.125524635,-37.947848,145.034294,21,10,42,25,29,11,25,20,80,58,60,20
HIGHETT,2016,APARTMENT,3,288,2,0,0,-37.947848,145.034294,21,10,42,25,29,11,25,20,80,58,60,20
HIGHETT,2016,APARTMENT,1,78.9,1.8,4.2,0.211268226,-37.947848,145.034294,21,10,42,25,29,11,25,20,80,58,60,20
HIGHETT,2016,APARTMENT,2,148.3,2.2,18.5,0.242785234,-37.947848,145.034294,21,10,42,25,29,11,25,20,80,58,60,20
HIGHETT,2017,HOUSE,1,86.33333333,1.5,7,0.252371371,-37.947848,145.034294,21,10,42,25,29,11,25,20,80,58,60,20
HIGHETT,2017,HOUSE,2,151.5,1.5,10.5,0.096549173,-37.947848,145.034294,21,10,42,25,29,11,25,20,80,58,60,20
HIGHETT,2017,HOUSE,3,197.5,8.5,0.5,0.028037383,-37.947848,145.034294,21,10,42,25,29,11,25,20,80,58,60,20
HIGHETT,2017,APARTMENT,1,96.5,1.75,5.25,0.188812155,-37.947848,145.034294,21,10,42,25,29,11,25,20,80,58,60,20
HIGHETT,2017,APARTMENT,3,288,2,0,0,-37.947848,145.034294,21,10,42,25,29,11,25,20,80,58,60,20
HIGHETT,2017,APARTMENT,2,141.25,2.5,27,0.313340519,-37.947848,145.034294,21,10,42,25,29,11,25,20,80,58,60,20
CLAYTON SOUTH,2015,APARTMENT,2,120.25,2,7.75,0.198730035,-37.939215,145.126625,20,3,5,21,2,7,23,26,71,41,60,20
CLAYTON SOUTH,2015,HOUSE,1,51.5,1,0.1875,0.001027397,-37.939215,145.126625,20,3,5,21,2,7,23,26,71,41,60,20
CLAYTON SOUTH,2016,HOUSE,1,43.12195122,2.12195122,1.804878049,0.045825617,-37.939215,145.126625,20,3,5,21,2,7,23,26,71,41,60,20
CLAYTON SOUTH,2016,HOUSE,2,49,2,0,0,-37.939215,145.126625,20,3,5,21,2,7,23,26,71,41,60,20
CLAYTON SOUTH,2016,APARTMENT,1,40,1,2,0.026143791,-37.939215,145.126625,20,3,5,21,2,7,23,26,71,41,60,20
CLAYTON SOUTH,2016,APARTMENT,2,121,2,0,0,-37.939215,145.126625,20,3,5,21,2,7,23,26,71,41,60,20
CLAYTON SOUTH,2017,HOUSE,1,41.58333333,1.833333333,2.75,0.076833804,-37.939215,145.126625,20,3,5,21,2,7,23,26,71,41,60,20
CLAYTON SOUTH,2017,HOUSE,3,138,3,0,0,-37.939215,145.126625,20,3,5,21,2,7,23,26,71,41,60,20
ASPENDALE,2015,APARTMENT,1,89.5,1.8,11.1,0.15086561,-38.026479,145.101908,14,6,14,15,10,8,23,21,61,23,44,20
ASPENDALE,2015,HOUSE,1,116.3333333,1.111111111,2.888888889,0.019604232,-38.026479,145.101908,14,6,14,15,10,8,23,21,61,23,44,20
ASPENDALE,2015,HOUSE,3,250,2,0,0,-38.026479,145.101908,14,6,14,15,10,8,23,21,61,23,44,20
ASPENDALE,2016,HOUSE,3,211.8333333,1.833333333,1,0.196093993,-38.026479,145.101908,14,6,14,15,10,8,23,21,61,23,44,20
ASPENDALE,2016,HOUSE,1,114.875,1.125,3.875,0.043710596,-38.026479,145.101908,14,6,14,15,10,8,23,21,61,23,44,20
ASPENDALE,2016,APARTMENT,1,112.7777778,1.777777778,13.33333333,0.152745375,-38.026479,145.101908,14,6,14,15,10,8,23,21,61,23,44,20
ASPENDALE,2016,APARTMENT,2,112.5,3,10,0.193803185,-38.026479,145.101908,14,6,14,15,10,8,23,21,61,23,44,20
ASPENDALE,2016,APARTMENT,3,165,3,0,0,-38.026479,145.101908,14,6,14,15,10,8,23,21,61,23,44,20
ASPENDALE,2017,HOUSE,3,192.2,2.2,3.8,0.304242424,-38.026479,145.101908,14,6,14,15,10,8,23,21,61,23,44,20
ASPENDALE,2017,HOUSE,1,113,1,8.5,0.139087449,-38.026479,145.101908,14,6,14,15,10,8,23,21,61,23,44,20
ASPENDALE,2017,APARTMENT,1,230.4,1,2.4,0.019141951,-38.026479,145.101908,14,6,14,15,10,8,23,21,61,23,44,20
ASPENDALE,2017,APARTMENT,2,165,4,0,0,-38.026479,145.101908,14,6,14,15,10,8,23,21,61,23,44,20
MORDIALLOC,2015,APARTMENT,1,80.16666667,3.333333333,1.333333333,0.111923129,-38.007154,145.086849,21,8,36,22,16,18,23,21,69,25,36,20
MORDIALLOC,2015,APARTMENT,2,119.8,7.2,2.2,0.197225871,-38.007154,145.086849,21,8,36,22,16,18,23,21,69,25,36,20
MORDIALLOC,2015,APARTMENT,3,350.5,14,0,0,-38.007154,145.086849,21,8,36,22,16,18,23,21,69,25,36,20
MORDIALLOC,2015,HOUSE,1,56.11111111,3.888888889,5.333333333,0.122735675,-38.007154,145.086849,21,8,36,22,16,18,23,21,69,25,36,20
MORDIALLOC,2016,APARTMENT,3,283,9.333333333,0,0,-38.007154,145.086849,21,8,36,22,16,18,23,21,69,25,36,20
MORDIALLOC,2016,APARTMENT,1,82.11111111,4.111111111,4,0.298319565,-38.007154,145.086849,21,8,36,22,16,18,23,21,69,25,36,20
MORDIALLOC,2016,APARTMENT,2,123.5555556,4.222222222,2.888888889,0.326983572,-38.007154,145.086849,21,8,36,22,16,18,23,21,69,25,36,20
MORDIALLOC,2016,HOUSE,2,249.5,2,0,0,-38.007154,145.086849,21,8,36,22,16,18,23,21,69,25,36,20
MORDIALLOC,2016,HOUSE,1,88.6,1,39.2,0.233768208,-38.007154,145.086849,21,8,36,22,16,18,23,21,69,25,36,20
MORDIALLOC,2017,APARTMENT,1,74.5,3,7,0.334306845,-38.007154,145.086849,21,8,36,22,16,18,23,21,69,25,36,20
MORDIALLOC,2017,APARTMENT,2,103.6666667,3,4.333333333,0.579279279,-38.007154,145.086849,21,8,36,22,16,18,23,21,69,25,36,20
MORDIALLOC,2017,HOUSE,1,85,1,115,0.662824207,-38.007154,145.086849,21,8,36,22,16,18,23,21,69,25,36,20
MORDIALLOC,2017,HOUSE,2,250,2,0,0,-38.007154,145.086849,21,8,36,22,16,18,23,21,69,25,36,20
MENTONE,2015,APARTMENT,2,122.5555556,2.666666667,9.555555556,0.284685502,-37.982859,145.0649,21,13,40,22,33,9,26,20,78,46,55,20
MENTONE,2015,APARTMENT,1,44,1,5.5,0.034475289,-37.982859,145.0649,21,13,40,22,33,9,26,20,78,46,55,20
MENTONE,2015,HOUSE,1,66,1.5,2,0.35,-37.982859,145.0649,21,13,40,22,33,9,26,20,78,46,55,20
MENTONE,2015,HOUSE,2,100,3,0,0,-37.982859,145.0649,21,13,40,22,33,9,26,20,78,46,55,20
MENTONE,2016,HOUSE,1,63.5,1.5,4,0.118210714,-37.982859,145.0649,21,13,40,22,33,9,26,20,78,46,55,20
MENTONE,2016,HOUSE,3,144.5,1.5,17.25,0.168021207,-37.982859,145.0649,21,13,40,22,33,9,26,20,78,46,55,20
MENTONE,2016,APARTMENT,1,57.2,1,12.5,0.0884177,-37.982859,145.0649,21,13,40,22,33,9,26,20,78,46,55,20
MENTONE,2016,APARTMENT,2,112.9333333,2.666666667,12.53333333,0.410396334,-37.982859,145.0649,21,13,40,22,33,9,26,20,78,46,55,20
MENTONE,2017,APARTMENT,2,113.7142857,2.714285714,14.85714286,0.430231934,-37.982859,145.0649,21,13,40,22,33,9,26,20,78,46,55,20
MENTONE,2017,APARTMENT,1,60.2,1.6,15,0.1096983,-37.982859,145.0649,21,13,40,22,33,9,26,20,78,46,55,20
MENTONE,2017,HOUSE,1,64.5,1.333333333,7.166666667,0.054058746,-37.982859,145.0649,21,13,40,22,33,9,26,20,78,46,55,20
MENTONE,2017,HOUSE,3,150.5,1.5,25,0.224853801,-37.982859,145.0649,21,13,40,22,33,9,26,20,78,46,55,20
MENTONE,2017,HOUSE,2,155,2,8,0.098461538,-37.982859,145.0649,21,13,40,22,33,9,26,20,78,46,55,20
CHELSEA,2015,APARTMENT,2,120.5,2,3.5,0.045478583,-38.052346,145.115941,21,6,37,22,20,10,24,20,57,29,48,20
CHELSEA,2015,HOUSE,1,54.83333333,1.333333333,2.166666667,0.0194641,-38.052346,145.115941,21,6,37,22,20,10,24,20,57,29,48,20
CHELSEA,2016,HOUSE,1,66.5,2,1.333333333,0.01563319,-38.052346,145.115941,21,6,37,22,20,10,24,20,57,29,48,20
CHELSEA,2016,HOUSE,2,99.33333333,16.33333333,0,0,-38.052346,145.115941,21,6,37,22,20,10,24,20,57,29,48,20
CHELSEA,2016,HOUSE,3,225,2,4.25,0.17439759,-38.052346,145.115941,21,6,37,22,20,10,24,20,57,29,48,20
CHELSEA,2016,APARTMENT,2,121.5714286,5.285714286,7.571428571,0.306880601,-38.052346,145.115941,21,6,37,22,20,10,24,20,57,29,48,20
CHELSEA,2017,APARTMENT,2,151.25,5.25,10,0.525,-38.052346,145.115941,21,6,37,22,20,10,24,20,57,29,48,20
CHELSEA,2017,HOUSE,3,316.6666667,2.666666667,5,0.182926829,-38.052346,145.115941,21,6,37,22,20,10,24,20,57,29,48,20
CHELSEA,2017,HOUSE,2,121,21,0,0,-38.052346,145.115941,21,6,37,22,20,10,24,20,57,29,48,20
CHELSEA,2017,HOUSE,1,60,3,2.75,0.024884302,-38.052346,145.115941,21,6,37,22,20,10,24,20,57,29,48,20
CARRUM,2015,HOUSE,1,47.57142857,2,8,0.091849739,-38.076364,145.123205,21,2,19,22,8,5,23,19,56,31,41,20
CARRUM,2015,HOUSE,3,246,4,0,0,-38.076364,145.123205,21,2,19,22,8,5,23,19,56,31,41,20
CARRUM,2015,APARTMENT,2,145,7,0,0,-38.076364,145.123205,21,2,19,22,8,5,23,19,56,31,41,20
CARRUM,2016,HOUSE,1,58.88888889,2.777777778,7,0.083978874,-38.076364,145.123205,21,2,19,22,8,5,23,19,56,31,41,20
CARRUM,2016,APARTMENT,1,40,1,0.5,0.002881844,-38.076364,145.123205,21,2,19,22,8,5,23,19,56,31,41,20
CARRUM,2016,APARTMENT,2,171.75,11,0.25,0.175,-38.076364,145.123205,21,2,19,22,8,5,23,19,56,31,41,20
CARRUM,2017,APARTMENT,2,125,28,1,0.7,-38.076364,145.123205,21,2,19,22,8,5,23,19,56,31,41,20
CARRUM,2017,APARTMENT,1,45.5,1,7,0.195771513,-38.076364,145.123205,21,2,19,22,8,5,23,19,56,31,41,20
CARRUM,2017,HOUSE,1,65,1.666666667,8,0.091168091,-38.076364,145.123205,21,2,19,22,8,5,23,19,56,31,41,20
BONBEACH,2015,HOUSE,1,79.55555556,1.333333333,0,0,-38.062472,145.119404,21,6,23,21,9,6,24,20,58,30,41,20
BONBEACH,2016,HOUSE,3,345.5,1.5,0.5,0.003215434,-38.062472,145.119404,21,6,23,21,9,6,24,20,58,30,41,20
BONBEACH,2016,HOUSE,1,86,1,0.3,0.142631579,-38.062472,145.119404,21,6,23,21,9,6,24,20,58,30,41,20
BONBEACH,2016,HOUSE,2,59.5,1.5,3.5,0.039130435,-38.062472,145.119404,21,6,23,21,9,6,24,20,58,30,41,20
BONBEACH,2016,APARTMENT,1,60,4,0,0,-38.062472,145.119404,21,6,23,21,9,6,24,20,58,30,41,20
BONBEACH,2017,HOUSE,1,75.27272727,1.090909091,2.363636364,0.097003474,-38.062472,145.119404,21,6,23,21,9,6,24,20,58,30,41,20
BONBEACH,2017,HOUSE,2,77,1.5,5.5,0.046613627,-38.062472,145.119404,21,6,23,21,9,6,24,20,58,30,41,20
BONBEACH,2017,HOUSE,3,232,1.5,1.5,0.130434783,-38.062472,145.119404,21,6,23,21,9,6,24,20,58,30,41,20
BONBEACH,2017,APARTMENT,1,79,1,0,0,-38.062472,145.119404,21,6,23,21,9,6,24,20,58,30,41,20
PATTERSON LAKES,2015,HOUSE,1,32,2,5.75,0.068234266,-38.067368,145.144762,17,4,29,22,16,10,22,20,56,32,33,20
PATTERSON LAKES,2015,APARTMENT,1,120.3333333,2,12.33333333,0.230456438,-38.067368,145.144762,17,4,29,22,16,10,22,20,56,32,33,20
PATTERSON LAKES,2016,APARTMENT,1,103.5,1.166666667,16.16666667,0.239625792,-38.067368,145.144762,17,4,29,22,16,10,22,20,56,32,33,20
PATTERSON LAKES,2016,HOUSE,1,38,2,11,0.122222222,-38.067368,145.144762,17,4,29,22,16,10,22,20,56,32,33,20
PATTERSON LAKES,2016,HOUSE,2,59,1,0,0,-38.067368,145.144762,17,4,29,22,16,10,22,20,56,32,33,20
PATTERSON LAKES,2017,APARTMENT,1,110.5,1.5,32.5,0.521052632,-38.067368,145.144762,17,4,29,22,16,10,22,20,56,32,33,20
PATTERSON LAKES,2017,HOUSE,2,67,1,1,0.014388489,-38.067368,145.144762,17,4,29,22,16,10,22,20,56,32,33,20
PATTERSON LAKES,2017,HOUSE,1,66,1,0,0,-38.067368,145.144762,17,4,29,22,16,10,22,20,56,32,33,20
PARKDALE,2015,APARTMENT,1,106,1,5.8,0.032616861,-37.992659,145.075479,21,6,36,22,22,4,26,21,75,32,53,20
PARKDALE,2015,APARTMENT,2,124.25,2,7.25,0.106823564,-37.992659,145.075479,21,6,36,22,22,4,26,21,75,32,53,20
PARKDALE,2015,HOUSE,1,86,1,0.142857143,0.000863185,-37.992659,145.075479,21,6,36,22,22,4,26,21,75,32,53,20
PARKDALE,2015,HOUSE,2,145,1,2,0.011627907,-37.992659,145.075479,21,6,36,22,22,4,26,21,75,32,53,20
PARKDALE,2016,HOUSE,3,156.6,3.4,4.2,0.044782111,-37.992659,145.075479,21,6,36,22,22,4,26,21,75,32,53,20
PARKDALE,2016,HOUSE,1,66.57142857,4,0.428571429,0.006233766,-37.992659,145.075479,21,6,36,22,22,4,26,21,75,32,53,20
PARKDALE,2016,HOUSE,2,139,2.6,2.8,0.023432016,-37.992659,145.075479,21,6,36,22,22,4,26,21,75,32,53,20
PARKDALE,2016,APARTMENT,1,96.75,1,11.625,0.2235197,-37.992659,145.075479,21,6,36,22,22,4,26,21,75,32,53,20
PARKDALE,2016,APARTMENT,2,109,2.333333333,19.66666667,0.281647893,-37.992659,145.075479,21,6,36,22,22,4,26,21,75,32,53,20
PARKDALE,2017,HOUSE,2,213,2.5,4.5,0.049723757,-37.992659,145.075479,21,6,36,22,22,4,26,21,75,32,53,20
PARKDALE,2017,HOUSE,1,77.8,1.8,2.8,0.051745885,-37.992659,145.075479,21,6,36,22,22,4,26,21,75,32,53,20
PARKDALE,2017,HOUSE,3,196.3333333,3,9,0.292575184,-37.992659,145.075479,21,6,36,22,22,4,26,21,75,32,53,20
PARKDALE,2017,APARTMENT,2,109,2,36,0.464516129,-37.992659,145.075479,21,6,36,22,22,4,26,21,75,32,53,20
PARKDALE,2017,APARTMENT,1,93.66666667,1.333333333,21.33333333,0.389642185,-37.992659,145.075479,21,6,36,22,22,4,26,21,75,32,53,20
EDITHVALE,2015,HOUSE,2,99.66666667,21,0.333333333,0.088050314,-38.037415,145.107846,21,4,20,20,8,8,23,20,55,26,47,20
EDITHVALE,2015,HOUSE,1,79.25,1,1.75,0.009607858,-38.037415,145.107846,21,4,20,20,8,8,23,20,55,26,47,20
EDITHVALE,2015,APARTMENT,2,180,7,0,0,-38.037415,145.107846,21,4,20,20,8,8,23,20,55,26,47,20
EDITHVALE,2016,HOUSE,1,74.6,1.4,4.2,0.054943641,-38.037415,145.107846,21,4,20,20,8,8,23,20,55,26,47,20
EDITHVALE,2016,HOUSE,2,100,21,1,0.221052632,-38.037415,145.107846,21,4,20,20,8,8,23,20,55,26,47,20
EDITHVALE,2016,APARTMENT,2,180,7,0,0,-38.037415,145.107846,21,4,20,20,8,8,23,20,55,26,47,20
EDITHVALE,2016,APARTMENT,1,59,1,0,0,-38.037415,145.107846,21,4,20,20,8,8,23,20,55,26,47,20
EDITHVALE,2017,HOUSE,2,100,21,1,0.7,-38.037415,145.107846,21,4,20,20,8,8,23,20,55,26,47,20
EDITHVALE,2017,HOUSE,1,74.33333333,1.666666667,6.166666667,0.107908675,-38.037415,145.107846,21,4,20,20,8,8,23,20,55,26,47,20
EDITHVALE,2017,APARTMENT,2,175,5,2,0.039735099,-38.037415,145.107846,21,4,20,20,8,8,23,20,55,26,47,20
EDITHVALE,2017,APARTMENT,1,45,1,0,0,-38.037415,145.107846,21,4,20,20,8,8,23,20,55,26,47,20
CLARINDA,2015,HOUSE,1,45,1,0,0,-37.941228,145.10244,20,3,11,15,7,20,21,20,70,33,56,20
CLARINDA,2016,HOUSE,1,57,1,0.2,0.001098901,-37.941228,145.10244,20,3,11,15,7,20,21,20,70,33,56,20
CLARINDA,2017,HOUSE,2,59,2,2,0.050314465,-37.941228,145.10244,20,3,11,15,7,20,21,20,70,33,56,20
CLARINDA,2017,HOUSE,1,49.66666667,1,2,0.015218383,-37.941228,145.10244,20,3,11,15,7,20,21,20,70,33,56,20
HEATHERTON,2015,APARTMENT,1,60,1,0,0,-37.969954,145.214164,20,11,25,22,42,9,23,21,71,42,60,21
